sáb mai 11 02:08:54 -03 2019
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHList;18;28780;28861;28941;5051
RandomHoHList;18;25274;25280;25238;4952
RandomHoHList;18;25227;25265;25254;4917
RandomHoHList;18;28221;28306;28162;4975
RandomHoHList (Mean);18;26126;26150;26138;4916
Experiment;Threads;Add;Remove;Contains;Population
RandomHoHList;20;0;0;0;0
RandomHoHList;20;32647;32484;32442;4902
RandomHoHList;20;26216;26284;25696;4925
RandomHoHList;20;25558;25390;25243;5078
RandomHoHList;20;28280;27924;28170;5042
RandomHoHList;20;26294;26383;26393;4934
RandomHoHList;20;24701;24344;24560;5100
RandomHoHList;20;27457;27480;27451;4959
RandomHoHList;20;27501;27626;27453;4906
RandomHoHList;20;25176;25175;25215;4971
RandomHoHList;20;25549;25394;25384;5032
RandomHoHList;20;28923;29080;29221;4977
RandomHoHList;20;25366;25478;25302;4973
RandomHoHList;20;25204;25132;25282;5008
RandomHoHList;20;29660;29864;29564;4992
RandomHoHList;20;25249;25158;25392;5012
RandomHoHList;20;24695;25033;24940;5076
RandomHoHList;20;29056;29199;29448;4967
RandomHoHList;20;25980;25867;25919;5014
RandomHoHList;20;25320;25375;25520;5005
RandomHoHList;20;29123;29163;29151;5049
RandomHoHList;20;26143;26032;26224;5006
RandomHoHList;20;25246;24920;25201;5007
RandomHoHList;20;29071;29133;28725;4940
RandomHoHList;20;26426;26551;26342;4955
RandomHoHList;20;25443;24944;25201;4949
RandomHoHList;20;27966;27945;28137;5003
RandomHoHList;20;27144;27090;26997;4995
RandomHoHList;20;25421;25376;25437;4912
RandomHoHList;20;26239;26032;26185;4966
RandomHoHList;20;28261;28290;28230;4966
RandomHoHList;20;25495;25268;25442;5058
RandomHoHList;20;24705;24867;24748;4984
RandomHoHList;20;29048;29080;29062;5027
RandomHoHList;20;25472;24863;25177;5014
RandomHoHList;20;24945;24993;25238;5046
RandomHoHList;20;29525;29299;29259;4989
RandomHoHList;20;25629;25729;25476;4995
RandomHoHList;20;25365;25594;25219;5025
RandomHoHList;20;29090;28898;29143;4977
RandomHoHList;20;25677;25287;25757;4992
RandomHoHList;20;25210;25325;25258;4966
RandomHoHList;20;28861;29227;29128;5012
RandomHoHList;20;26471;26497;26707;4949
RandomHoHList;20;24888;25141;24780;4996
RandomHoHList;20;28509;28486;28510;5052
RandomHoHList;20;26571;26487;26692;5005
RandomHoHList;20;25001;24930;25230;4977
RandomHoHList;20;27433;27259;27550;5082
RandomHoHList;20;27011;27054;27399;4933
RandomHoHList;20;25345;24888;25036;5066
RandomHoHList;20;24952;25211;25121;5019
RandomHoHList;20;28254;28298;28525;4910
RandomHoHList;20;25238;25445;25279;4984
RandomHoHList;20;25188;24848;25131;5007
RandomHoHList;20;28069;28045;28226;4984
RandomHoHList;20;25399;25220;25375;5067
RandomHoHList;20;25159;25189;25170;5077
RandomHoHList;20;27586;27990;27894;5003
RandomHoHList;20;25873;25681;25866;5048
RandomHoHList (Mean);20;26188;26154;26197;4914
